ano,id_municipio,nome_municipio,genero,total_por_genero,total,porcentagem
2000,2800100,Amparo de São Francisco,feminino,3,9.0,0.3333333333333333
2000,2800100,Amparo de São Francisco,masculino,6,9.0,0.6666666666666666
2000,2800209,Aquidabã,feminino,1,11.0,0.09090909090909091
2000,2800209,Aquidabã,masculino,10,11.0,0.9090909090909091
2000,2800308,Aracaju,feminino,3,21.0,0.14285714285714285
2000,2800308,Aracaju,masculino,18,21.0,0.8571428571428571
2000,2800407,Arauá,feminino,2,10.0,0.2
2000,2800407,Arauá,masculino,8,10.0,0.8
2000,2800506,Areia Branca,feminino,1,11.0,0.09090909090909091
2000,2800506,Areia Branca,masculino,10,11.0,0.9090909090909091
2000,2800605,Barra dos Coqueiros,feminino,2,11.0,0.18181818181818182
2000,2800605,Barra dos Coqueiros,masculino,9,11.0,0.8181818181818182
2000,2800670,Boquim,feminino,1,12.0,0.08333333333333333
2000,2800670,Boquim,masculino,11,12.0,0.9166666666666666
2000,2800704,Brejo Grande,feminino,0,7.0,0.0
2000,2800704,Brejo Grande,masculino,7,7.0,1.0
2000,2801009,Campo do Brito,feminino,2,10.0,0.2
2000,2801009,Campo do Brito,masculino,8,10.0,0.8
2000,2801108,Canhoba,feminino,4,9.0,0.4444444444444444
2000,2801108,Canhoba,masculino,5,9.0,0.5555555555555556
2000,2801207,Canindé de São Francisco,feminino,1,10.0,0.1
2000,2801207,Canindé de São Francisco,masculino,9,10.0,0.9
2000,2801306,Capela,feminino,1,13.0,0.07692307692307693
2000,2801306,Capela,masculino,12,13.0,0.9230769230769231
2000,2801405,Carira,feminino,2,11.0,0.18181818181818182
2000,2801405,Carira,masculino,9,11.0,0.8181818181818182
2000,2801504,Carmópolis,feminino,1,8.0,0.125
2000,2801504,Carmópolis,masculino,7,8.0,0.875
2000,2801603,Cedro de São João,feminino,3,9.0,0.3333333333333333
2000,2801603,Cedro de São João,masculino,6,9.0,0.6666666666666666
2000,2801702,Cristinápolis,feminino,3,10.0,0.3
2000,2801702,Cristinápolis,masculino,7,10.0,0.7
2000,2801900,Cumbe,feminino,1,9.0,0.1111111111111111
2000,2801900,Cumbe,masculino,8,9.0,0.8888888888888888
2000,2802007,Divina Pastora,feminino,3,7.0,0.42857142857142855
2000,2802007,Divina Pastora,masculino,4,7.0,0.5714285714285714
2000,2802106,Estância,feminino,2,17.0,0.11764705882352941
2000,2802106,Estância,masculino,15,17.0,0.8823529411764706
2000,2802205,Feira Nova,feminino,1,9.0,0.1111111111111111
2000,2802205,Feira Nova,masculino,8,9.0,0.8888888888888888
2000,2802304,Frei Paulo,feminino,5,9.0,0.5555555555555556
2000,2802304,Frei Paulo,masculino,4,9.0,0.4444444444444444
2000,2802403,Gararu,feminino,3,10.0,0.3
2000,2802403,Gararu,masculino,7,10.0,0.7
2000,2802502,General Maynard,feminino,2,9.0,0.2222222222222222
2000,2802502,General Maynard,masculino,7,9.0,0.7777777777777778
2000,2802601,Gracho Cardoso,feminino,2,9.0,0.2222222222222222
2000,2802601,Gracho Cardoso,masculino,7,9.0,0.7777777777777778
2000,2802700,Ilha das Flores,feminino,1,9.0,0.1111111111111111
2000,2802700,Ilha das Flores,masculino,8,9.0,0.8888888888888888
2000,2802809,Indiaroba,feminino,2,11.0,0.18181818181818182
2000,2802809,Indiaroba,masculino,9,11.0,0.8181818181818182
2000,2802908,Itabaiana,feminino,3,16.0,0.1875
2000,2802908,Itabaiana,masculino,13,16.0,0.8125
2000,2803005,Itabaianinha,feminino,5,14.0,0.35714285714285715
2000,2803005,Itabaianinha,masculino,9,14.0,0.6428571428571429
2000,2803104,Itabi,feminino,1,9.0,0.1111111111111111
2000,2803104,Itabi,masculino,8,9.0,0.8888888888888888
2000,2803203,Itaporanga d'Ajuda,feminino,3,11.0,0.2727272727272727
2000,2803203,Itaporanga d'Ajuda,masculino,8,11.0,0.7272727272727273
2000,2803302,Japaratuba,feminino,2,10.0,0.2
2000,2803302,Japaratuba,masculino,8,10.0,0.8
2000,2803401,Japoatã,feminino,2,9.0,0.2222222222222222
2000,2803401,Japoatã,masculino,7,9.0,0.7777777777777778
2000,2803500,Lagarto,feminino,3,17.0,0.17647058823529413
2000,2803500,Lagarto,masculino,14,17.0,0.8235294117647058
2000,2803609,Laranjeiras,feminino,4,11.0,0.36363636363636365
2000,2803609,Laranjeiras,masculino,7,11.0,0.6363636363636364
2000,2803708,Macambira,feminino,2,9.0,0.2222222222222222
2000,2803708,Macambira,masculino,7,9.0,0.7777777777777778
2000,2803807,Malhada dos Bois,feminino,0,9.0,0.0
2000,2803807,Malhada dos Bois,masculino,9,9.0,1.0
2000,2803906,Malhador,feminino,1,10.0,0.1
2000,2803906,Malhador,masculino,9,10.0,0.9
2000,2804003,Maruim,feminino,0,11.0,0.0
2000,2804003,Maruim,masculino,11,11.0,1.0
2000,2804102,Moita Bonita,feminino,0,9.0,0.0
2000,2804102,Moita Bonita,masculino,9,9.0,1.0
2000,2804201,Monte Alegre de Sergipe,feminino,2,10.0,0.2
2000,2804201,Monte Alegre de Sergipe,masculino,8,10.0,0.8
2000,2804300,Muribeca,feminino,2,9.0,0.2222222222222222
2000,2804300,Muribeca,masculino,7,9.0,0.7777777777777778
2000,2804409,Neópolis,feminino,2,11.0,0.18181818181818182
2000,2804409,Neópolis,masculino,9,11.0,0.8181818181818182
2000,2804458,Nossa Senhora Aparecida,feminino,2,9.0,0.2222222222222222
2000,2804458,Nossa Senhora Aparecida,masculino,7,9.0,0.7777777777777778
2000,2804508,Nossa Senhora da Glória,feminino,3,12.0,0.25
2000,2804508,Nossa Senhora da Glória,masculino,9,12.0,0.75
2000,2804607,Nossa Senhora das Dores,feminino,0,11.0,0.0
2000,2804607,Nossa Senhora das Dores,masculino,11,11.0,1.0
2000,2804706,Nossa Senhora de Lourdes,feminino,0,9.0,0.0
2000,2804706,Nossa Senhora de Lourdes,masculino,9,9.0,1.0
2000,2804805,Nossa Senhora do Socorro,feminino,4,17.0,0.23529411764705882
2000,2804805,Nossa Senhora do Socorro,masculino,13,17.0,0.7647058823529411
2000,2804904,Pacatuba,feminino,2,10.0,0.2
2000,2804904,Pacatuba,masculino,8,10.0,0.8
2000,2805000,Pedra Mole,feminino,0,9.0,0.0
2000,2805000,Pedra Mole,masculino,9,9.0,1.0
2000,2805109,Pedrinhas,feminino,2,9.0,0.2222222222222222
2000,2805109,Pedrinhas,masculino,7,9.0,0.7777777777777778
2000,2805208,Pinhão,feminino,0,9.0,0.0
2000,2805208,Pinhão,masculino,9,9.0,1.0
2000,2805307,Pirambu,feminino,1,8.0,0.125
2000,2805307,Pirambu,masculino,7,8.0,0.875
2000,2805406,Poço Redondo,feminino,0,13.0,0.0
2000,2805406,Poço Redondo,masculino,13,13.0,1.0
2000,2805505,Poço Verde,feminino,1,11.0,0.09090909090909091
2000,2805505,Poço Verde,masculino,10,11.0,0.9090909090909091
2000,2805604,Porto da Folha,feminino,0,14.0,0.0
2000,2805604,Porto da Folha,masculino,14,14.0,1.0
2000,2805703,Propriá,feminino,2,12.0,0.16666666666666666
2000,2805703,Propriá,masculino,10,12.0,0.8333333333333334
2000,2805802,Riachão do Dantas,feminino,3,11.0,0.2727272727272727
2000,2805802,Riachão do Dantas,masculino,8,11.0,0.7272727272727273
2000,2805901,Riachuelo,feminino,1,9.0,0.1111111111111111
2000,2805901,Riachuelo,masculino,8,9.0,0.8888888888888888
2000,2806008,Ribeirópolis,feminino,4,10.0,0.4
2000,2806008,Ribeirópolis,masculino,6,10.0,0.6
2000,2806107,Rosário do Catete,feminino,6,9.0,0.6666666666666666
2000,2806107,Rosário do Catete,masculino,3,9.0,0.3333333333333333
2000,2806206,Salgado,feminino,3,11.0,0.2727272727272727
2000,2806206,Salgado,masculino,8,11.0,0.7272727272727273
2000,2806305,Santa Luzia do Itanhy,feminino,1,9.0,0.1111111111111111
2000,2806305,Santa Luzia do Itanhy,masculino,8,9.0,0.8888888888888888
2000,2806404,Santana do São Francisco,feminino,0,9.0,0.0
2000,2806404,Santana do São Francisco,masculino,9,9.0,1.0
2000,2806503,Santa Rosa de Lima,feminino,2,9.0,0.2222222222222222
2000,2806503,Santa Rosa de Lima,masculino,7,9.0,0.7777777777777778
2000,2806602,Santo Amaro das Brotas,feminino,2,10.0,0.2
2000,2806602,Santo Amaro das Brotas,masculino,8,10.0,0.8
2000,2806701,São Cristóvão,feminino,1,17.0,0.058823529411764705
2000,2806701,São Cristóvão,masculino,16,17.0,0.9411764705882353
2000,2806800,São Domingos,feminino,0,9.0,0.0
2000,2806800,São Domingos,masculino,9,9.0,1.0
2000,2806909,São Francisco,feminino,0,9.0,0.0
2000,2806909,São Francisco,masculino,9,9.0,1.0
2000,2807006,São Miguel do Aleixo,feminino,4,9.0,0.4444444444444444
2000,2807006,São Miguel do Aleixo,masculino,5,9.0,0.5555555555555556
2000,2807105,Simão Dias,feminino,3,14.0,0.21428571428571427
2000,2807105,Simão Dias,masculino,11,14.0,0.7857142857142857
2000,2807204,Siriri,feminino,1,9.0,0.1111111111111111
2000,2807204,Siriri,masculino,8,9.0,0.8888888888888888
2000,2807303,Telha,feminino,1,9.0,0.1111111111111111
2000,2807303,Telha,masculino,8,9.0,0.8888888888888888
2000,2807402,Tobias Barreto,feminino,2,14.0,0.14285714285714285
2000,2807402,Tobias Barreto,masculino,12,14.0,0.8571428571428571
2000,2807501,Tomar do Geru,feminino,0,10.0,0.0
2000,2807501,Tomar do Geru,masculino,10,10.0,1.0
2000,2807600,Umbaúba,feminino,1,11.0,0.09090909090909091
2000,2807600,Umbaúba,masculino,10,11.0,0.9090909090909091
2004,2800100,Amparo de São Francisco,feminino,1,10.0,0.1
2004,2800100,Amparo de São Francisco,masculino,9,10.0,0.9
2004,2800209,Aquidabã,feminino,2,9.0,0.2222222222222222
2004,2800209,Aquidabã,masculino,7,9.0,0.7777777777777778
2004,2800308,Aracaju,feminino,2,19.0,0.10526315789473684
2004,2800308,Aracaju,masculino,17,19.0,0.8947368421052632
2004,2800407,Arauá,feminino,2,9.0,0.2222222222222222
2004,2800407,Arauá,masculino,7,9.0,0.7777777777777778
2004,2800506,Areia Branca,feminino,3,9.0,0.3333333333333333
2004,2800506,Areia Branca,masculino,6,9.0,0.6666666666666666
2004,2800605,Barra dos Coqueiros,feminino,2,9.0,0.2222222222222222
2004,2800605,Barra dos Coqueiros,masculino,7,9.0,0.7777777777777778
2004,2800670,Boquim,feminino,1,10.0,0.1
2004,2800670,Boquim,masculino,9,10.0,0.9
2004,2800704,Brejo Grande,feminino,2,9.0,0.2222222222222222
2004,2800704,Brejo Grande,masculino,7,9.0,0.7777777777777778
2004,2801009,Campo do Brito,feminino,3,9.0,0.3333333333333333
2004,2801009,Campo do Brito,masculino,6,9.0,0.6666666666666666
2004,2801108,Canhoba,feminino,0,9.0,0.0
2004,2801108,Canhoba,masculino,9,9.0,1.0
2004,2801207,Canindé de São Francisco,feminino,0,9.0,0.0
2004,2801207,Canindé de São Francisco,masculino,9,9.0,1.0
2004,2801306,Capela,feminino,0,9.0,0.0
2004,2801306,Capela,masculino,9,9.0,1.0
2004,2801405,Carira,feminino,2,9.0,0.2222222222222222
2004,2801405,Carira,masculino,7,9.0,0.7777777777777778
2004,2801504,Carmópolis,feminino,0,9.0,0.0
2004,2801504,Carmópolis,masculino,9,9.0,1.0
2004,2801603,Cedro de São João,feminino,1,9.0,0.1111111111111111
2004,2801603,Cedro de São João,masculino,8,9.0,0.8888888888888888
2004,2801702,Cristinápolis,feminino,4,9.0,0.4444444444444444
2004,2801702,Cristinápolis,masculino,5,9.0,0.5555555555555556
2004,2801900,Cumbe,feminino,1,9.0,0.1111111111111111
2004,2801900,Cumbe,masculino,8,9.0,0.8888888888888888
2004,2802007,Divina Pastora,feminino,2,9.0,0.2222222222222222
2004,2802007,Divina Pastora,masculino,7,9.0,0.7777777777777778
2004,2802106,Estância,feminino,1,10.0,0.1
2004,2802106,Estância,masculino,9,10.0,0.9
2004,2802205,Feira Nova,feminino,0,9.0,0.0
2004,2802205,Feira Nova,masculino,9,9.0,1.0
2004,2802304,Frei Paulo,feminino,4,9.0,0.4444444444444444
2004,2802304,Frei Paulo,masculino,5,9.0,0.5555555555555556
2004,2802403,Gararu,feminino,2,9.0,0.2222222222222222
2004,2802403,Gararu,masculino,7,9.0,0.7777777777777778
2004,2802502,General Maynard,feminino,2,9.0,0.2222222222222222
2004,2802502,General Maynard,masculino,7,9.0,0.7777777777777778
2004,2802601,Gracho Cardoso,feminino,3,9.0,0.3333333333333333
2004,2802601,Gracho Cardoso,masculino,6,9.0,0.6666666666666666
2004,2802700,Ilha das Flores,feminino,1,9.0,0.1111111111111111
2004,2802700,Ilha das Flores,masculino,8,9.0,0.8888888888888888
2004,2802809,Indiaroba,feminino,1,9.0,0.1111111111111111
2004,2802809,Indiaroba,masculino,8,9.0,0.8888888888888888
2004,2802908,Itabaiana,feminino,1,10.0,0.1
2004,2802908,Itabaiana,masculino,9,10.0,0.9
2004,2803005,Itabaianinha,feminino,3,9.0,0.3333333333333333
2004,2803005,Itabaianinha,masculino,6,9.0,0.6666666666666666
2004,2803104,Itabi,feminino,1,9.0,0.1111111111111111
2004,2803104,Itabi,masculino,8,9.0,0.8888888888888888
2004,2803203,Itaporanga d'Ajuda,feminino,2,9.0,0.2222222222222222
2004,2803203,Itaporanga d'Ajuda,masculino,7,9.0,0.7777777777777778
2004,2803302,Japaratuba,feminino,2,9.0,0.2222222222222222
2004,2803302,Japaratuba,masculino,7,9.0,0.7777777777777778
2004,2803401,Japoatã,feminino,1,9.0,0.1111111111111111
2004,2803401,Japoatã,masculino,8,9.0,0.8888888888888888
2004,2803500,Lagarto,feminino,3,10.0,0.3
2004,2803500,Lagarto,masculino,7,10.0,0.7
2004,2803609,Laranjeiras,feminino,3,9.0,0.3333333333333333
2004,2803609,Laranjeiras,masculino,6,9.0,0.6666666666666666
2004,2803708,Macambira,feminino,3,9.0,0.3333333333333333
2004,2803708,Macambira,masculino,6,9.0,0.6666666666666666
2004,2803807,Malhada dos Bois,feminino,1,9.0,0.1111111111111111
2004,2803807,Malhada dos Bois,masculino,8,9.0,0.8888888888888888
2004,2803906,Malhador,feminino,0,9.0,0.0
2004,2803906,Malhador,masculino,9,9.0,1.0
2004,2804003,Maruim,feminino,1,9.0,0.1111111111111111
2004,2804003,Maruim,masculino,8,9.0,0.8888888888888888
2004,2804102,Moita Bonita,feminino,0,9.0,0.0
2004,2804102,Moita Bonita,masculino,9,9.0,1.0
2004,2804201,Monte Alegre de Sergipe,feminino,1,9.0,0.1111111111111111
2004,2804201,Monte Alegre de Sergipe,masculino,8,9.0,0.8888888888888888
2004,2804300,Muribeca,feminino,2,9.0,0.2222222222222222
2004,2804300,Muribeca,masculino,7,9.0,0.7777777777777778
2004,2804409,Neópolis,feminino,2,9.0,0.2222222222222222
2004,2804409,Neópolis,masculino,7,9.0,0.7777777777777778
2004,2804458,Nossa Senhora Aparecida,feminino,0,9.0,0.0
2004,2804458,Nossa Senhora Aparecida,masculino,9,9.0,1.0
2004,2804508,Nossa Senhora da Glória,feminino,1,9.0,0.1111111111111111
2004,2804508,Nossa Senhora da Glória,masculino,8,9.0,0.8888888888888888
2004,2804607,Nossa Senhora das Dores,feminino,1,9.0,0.1111111111111111
2004,2804607,Nossa Senhora das Dores,masculino,8,9.0,0.8888888888888888
2004,2804706,Nossa Senhora de Lourdes,feminino,3,10.0,0.3
2004,2804706,Nossa Senhora de Lourdes,masculino,7,10.0,0.7
2004,2804805,Nossa Senhora do Socorro,feminino,5,12.0,0.4166666666666667
2004,2804805,Nossa Senhora do Socorro,masculino,7,12.0,0.5833333333333334
2004,2804904,Pacatuba,feminino,3,9.0,0.3333333333333333
2004,2804904,Pacatuba,masculino,6,9.0,0.6666666666666666
2004,2805000,Pedra Mole,feminino,1,9.0,0.1111111111111111
2004,2805000,Pedra Mole,masculino,8,9.0,0.8888888888888888
2004,2805109,Pedrinhas,feminino,0,9.0,0.0
2004,2805109,Pedrinhas,masculino,9,9.0,1.0
2004,2805208,Pinhão,feminino,3,9.0,0.3333333333333333
2004,2805208,Pinhão,masculino,6,9.0,0.6666666666666666
2004,2805307,Pirambu,feminino,2,9.0,0.2222222222222222
2004,2805307,Pirambu,masculino,7,9.0,0.7777777777777778
2004,2805406,Poço Redondo,feminino,0,8.0,0.0
2004,2805406,Poço Redondo,masculino,8,8.0,1.0
2004,2805505,Poço Verde,feminino,2,9.0,0.2222222222222222
2004,2805505,Poço Verde,masculino,7,9.0,0.7777777777777778
2004,2805604,Porto da Folha,feminino,0,9.0,0.0
2004,2805604,Porto da Folha,masculino,9,9.0,1.0
2004,2805703,Propriá,feminino,2,9.0,0.2222222222222222
2004,2805703,Propriá,masculino,7,9.0,0.7777777777777778
2004,2805802,Riachão do Dantas,feminino,1,9.0,0.1111111111111111
2004,2805802,Riachão do Dantas,masculino,8,9.0,0.8888888888888888
2004,2805901,Riachuelo,feminino,0,9.0,0.0
2004,2805901,Riachuelo,masculino,9,9.0,1.0
2004,2806008,Ribeirópolis,feminino,3,9.0,0.3333333333333333
2004,2806008,Ribeirópolis,masculino,6,9.0,0.6666666666666666
2004,2806107,Rosário do Catete,feminino,3,9.0,0.3333333333333333
2004,2806107,Rosário do Catete,masculino,6,9.0,0.6666666666666666
2004,2806206,Salgado,feminino,2,9.0,0.2222222222222222
2004,2806206,Salgado,masculino,7,9.0,0.7777777777777778
2004,2806305,Santa Luzia do Itanhy,feminino,1,9.0,0.1111111111111111
2004,2806305,Santa Luzia do Itanhy,masculino,8,9.0,0.8888888888888888
2004,2806404,Santana do São Francisco,feminino,1,8.0,0.125
2004,2806404,Santana do São Francisco,masculino,7,8.0,0.875
2004,2806503,Santa Rosa de Lima,feminino,2,9.0,0.2222222222222222
2004,2806503,Santa Rosa de Lima,masculino,7,9.0,0.7777777777777778
2004,2806602,Santo Amaro das Brotas,feminino,0,9.0,0.0
2004,2806602,Santo Amaro das Brotas,masculino,9,9.0,1.0
2004,2806701,São Cristóvão,feminino,0,10.0,0.0
2004,2806701,São Cristóvão,masculino,10,10.0,1.0
2004,2806800,São Domingos,feminino,0,9.0,0.0
2004,2806800,São Domingos,masculino,9,9.0,1.0
2004,2806909,São Francisco,feminino,3,9.0,0.3333333333333333
2004,2806909,São Francisco,masculino,6,9.0,0.6666666666666666
2004,2807006,São Miguel do Aleixo,feminino,2,9.0,0.2222222222222222
2004,2807006,São Miguel do Aleixo,masculino,7,9.0,0.7777777777777778
2004,2807105,Simão Dias,feminino,3,9.0,0.3333333333333333
2004,2807105,Simão Dias,masculino,6,9.0,0.6666666666666666
2004,2807204,Siriri,feminino,0,9.0,0.0
2004,2807204,Siriri,masculino,9,9.0,1.0
2004,2807303,Telha,feminino,0,9.0,0.0
2004,2807303,Telha,masculino,9,9.0,1.0
2004,2807402,Tobias Barreto,feminino,1,9.0,0.1111111111111111
2004,2807402,Tobias Barreto,masculino,8,9.0,0.8888888888888888
2004,2807501,Tomar do Geru,feminino,1,9.0,0.1111111111111111
2004,2807501,Tomar do Geru,masculino,8,9.0,0.8888888888888888
2004,2807600,Umbaúba,feminino,1,9.0,0.1111111111111111
2004,2807600,Umbaúba,masculino,8,9.0,0.8888888888888888
2008,2800100,Amparo de São Francisco,feminino,3,9.0,0.3333333333333333
2008,2800100,Amparo de São Francisco,masculino,6,9.0,0.6666666666666666
2008,2800209,Aquidabã,feminino,1,9.0,0.1111111111111111
2008,2800209,Aquidabã,masculino,8,9.0,0.8888888888888888
2008,2800308,Aracaju,feminino,4,19.0,0.21052631578947367
2008,2800308,Aracaju,masculino,15,19.0,0.7894736842105263
2008,2800407,Arauá,feminino,1,9.0,0.1111111111111111
