ano,id_municipio,nome_municipio,genero,total_por_genero,total,porcentagem
2016,2800308,Aracaju,masculino,22,24.0,0.9166666666666666
2016,2800407,Arauá,feminino,1,9.0,0.1111111111111111
2016,2800407,Arauá,masculino,8,9.0,0.8888888888888888
2016,2800506,Areia Branca,feminino,2,11.0,0.18181818181818182
2016,2800506,Areia Branca,masculino,9,11.0,0.8181818181818182
2016,2800605,Barra dos Coqueiros,feminino,3,11.0,0.2727272727272727
2016,2800605,Barra dos Coqueiros,masculino,8,11.0,0.7272727272727273
2016,2800670,Boquim,feminino,2,11.0,0.18181818181818182
2016,2800670,Boquim,masculino,9,11.0,0.8181818181818182
2016,2800704,Brejo Grande,feminino,2,9.0,0.2222222222222222
2016,2800704,Brejo Grande,masculino,7,9.0,0.7777777777777778
2016,2801009,Campo do Brito,feminino,2,11.0,0.18181818181818182
2016,2801009,Campo do Brito,masculino,9,11.0,0.8181818181818182
2016,2801108,Canhoba,feminino,2,9.0,0.2222222222222222
2016,2801108,Canhoba,masculino,7,9.0,0.7777777777777778
2016,2801207,Canindé de São Francisco,feminino,0,11.0,0.0
2016,2801207,Canindé de São Francisco,masculino,11,11.0,1.0
2016,2801306,Capela,feminino,3,13.0,0.23076923076923078
2016,2801306,Capela,masculino,10,13.0,0.7692307692307693
2016,2801405,Carira,feminino,3,11.0,0.2727272727272727
2016,2801405,Carira,masculino,8,11.0,0.7272727272727273
2016,2801504,Carmópolis,feminino,1,10.0,0.1
2016,2801504,Carmópolis,masculino,9,10.0,0.9
2016,2801603,Cedro de São João,feminino,4,9.0,0.4444444444444444
2016,2801603,Cedro de São João,masculino,5,9.0,0.5555555555555556
2016,2801702,Cristinápolis,feminino,1,11.0,0.09090909090909091
2016,2801702,Cristinápolis,masculino,10,11.0,0.9090909090909091
2016,2801900,Cumbe,feminino,0,9.0,0.0
2016,2801900,Cumbe,masculino,9,9.0,1.0
2016,2802007,Divina Pastora,feminino,1,9.0,0.1111111111111111
2016,2802007,Divina Pastora,masculino,8,9.0,0.8888888888888888
2016,2802106,Estância,feminino,1,15.0,0.06666666666666667
2016,2802106,Estância,masculino,14,15.0,0.9333333333333333
2016,2802205,Feira Nova,feminino,1,9.0,0.1111111111111111
2016,2802205,Feira Nova,masculino,8,9.0,0.8888888888888888
2016,2802304,Frei Paulo,feminino,1,9.0,0.1111111111111111
2016,2802304,Frei Paulo,masculino,8,9.0,0.8888888888888888
2016,2802403,Gararu,feminino,1,9.0,0.1111111111111111
2016,2802403,Gararu,masculino,8,9.0,0.8888888888888888
2016,2802502,General Maynard,feminino,1,9.0,0.1111111111111111
2016,2802502,General Maynard,masculino,8,9.0,0.8888888888888888
2016,2802601,Gracho Cardoso,feminino,2,9.0,0.2222222222222222
2016,2802601,Gracho Cardoso,masculino,7,9.0,0.7777777777777778
2016,2802700,Ilha das Flores,feminino,2,9.0,0.2222222222222222
2016,2802700,Ilha das Flores,masculino,7,9.0,0.7777777777777778
2016,2802809,Indiaroba,feminino,2,11.0,0.18181818181818182
2016,2802809,Indiaroba,masculino,9,11.0,0.8181818181818182
2016,2802908,Itabaiana,feminino,1,14.0,0.07142857142857142
2016,2802908,Itabaiana,masculino,13,14.0,0.9285714285714286
2016,2803005,Itabaianinha,feminino,5,13.0,0.38461538461538464
2016,2803005,Itabaianinha,masculino,8,13.0,0.6153846153846154
2016,2803104,Itabi,feminino,2,9.0,0.2222222222222222
2016,2803104,Itabi,masculino,7,9.0,0.7777777777777778
2016,2803203,Itaporanga d'Ajuda,feminino,3,13.0,0.23076923076923078
2016,2803203,Itaporanga d'Ajuda,masculino,10,13.0,0.7692307692307693
2016,2803302,Japaratuba,feminino,3,11.0,0.2727272727272727
2016,2803302,Japaratuba,masculino,8,11.0,0.7272727272727273
2016,2803401,Japoatã,feminino,1,9.0,0.1111111111111111
2016,2803401,Japoatã,masculino,8,9.0,0.8888888888888888
2016,2803500,Lagarto,feminino,2,17.0,0.11764705882352941
2016,2803500,Lagarto,masculino,15,17.0,0.8823529411764706
2016,2803609,Laranjeiras,feminino,2,11.0,0.18181818181818182
2016,2803609,Laranjeiras,masculino,9,11.0,0.8181818181818182
2016,2803708,Macambira,feminino,1,9.0,0.1111111111111111
2016,2803708,Macambira,masculino,8,9.0,0.8888888888888888
2016,2803807,Malhada dos Bois,feminino,3,9.0,0.3333333333333333
2016,2803807,Malhada dos Bois,masculino,6,9.0,0.6666666666666666
2016,2803906,Malhador,feminino,2,9.0,0.2222222222222222
2016,2803906,Malhador,masculino,7,9.0,0.7777777777777778
2016,2804003,Maruim,feminino,2,11.0,0.18181818181818182
2016,2804003,Maruim,masculino,9,11.0,0.8181818181818182
2016,2804102,Moita Bonita,feminino,2,9.0,0.2222222222222222
2016,2804102,Moita Bonita,masculino,7,9.0,0.7777777777777778
2016,2804201,Monte Alegre de Sergipe,feminino,1,9.0,0.1111111111111111
2016,2804201,Monte Alegre de Sergipe,masculino,8,9.0,0.8888888888888888
2016,2804300,Muribeca,feminino,0,9.0,0.0
2016,2804300,Muribeca,masculino,9,9.0,1.0
2016,2804409,Neópolis,feminino,2,11.0,0.18181818181818182
2016,2804409,Neópolis,masculino,9,11.0,0.8181818181818182
2016,2804458,Nossa Senhora Aparecida,feminino,0,9.0,0.0
2016,2804458,Nossa Senhora Aparecida,masculino,9,9.0,1.0
2016,2804508,Nossa Senhora da Glória,feminino,6,13.0,0.46153846153846156
2016,2804508,Nossa Senhora da Glória,masculino,7,13.0,0.5384615384615384
2016,2804607,Nossa Senhora das Dores,feminino,0,11.0,0.0
2016,2804607,Nossa Senhora das Dores,masculino,11,11.0,1.0
2016,2804706,Nossa Senhora de Lourdes,feminino,1,9.0,0.1111111111111111
2016,2804706,Nossa Senhora de Lourdes,masculino,8,9.0,0.8888888888888888
2016,2804805,Nossa Senhora do Socorro,feminino,2,21.0,0.09523809523809523
2016,2804805,Nossa Senhora do Socorro,masculino,19,21.0,0.9047619047619048
2016,2804904,Pacatuba,feminino,2,9.0,0.2222222222222222
2016,2804904,Pacatuba,masculino,7,9.0,0.7777777777777778
2016,2805000,Pedra Mole,feminino,2,9.0,0.2222222222222222
2016,2805000,Pedra Mole,masculino,7,9.0,0.7777777777777778
2016,2805109,Pedrinhas,feminino,0,9.0,0.0
2016,2805109,Pedrinhas,masculino,9,9.0,1.0
2016,2805208,Pinhão,feminino,0,9.0,0.0
2016,2805208,Pinhão,masculino,9,9.0,1.0
2016,2805307,Pirambu,feminino,4,9.0,0.4444444444444444
2016,2805307,Pirambu,masculino,5,9.0,0.5555555555555556
2016,2805406,Poço Redondo,feminino,2,10.0,0.2
2016,2805406,Poço Redondo,masculino,8,10.0,0.8
2016,2805505,Poço Verde,feminino,2,11.0,0.18181818181818182
2016,2805505,Poço Verde,masculino,9,11.0,0.8181818181818182
2016,2805604,Porto da Folha,feminino,3,11.0,0.2727272727272727
2016,2805604,Porto da Folha,masculino,8,11.0,0.7272727272727273
2016,2805703,Propriá,feminino,2,11.0,0.18181818181818182
2016,2805703,Propriá,masculino,9,11.0,0.8181818181818182
2016,2805802,Riachão do Dantas,feminino,0,13.0,0.0
2016,2805802,Riachão do Dantas,masculino,13,13.0,1.0
2016,2805901,Riachuelo,feminino,2,9.0,0.2222222222222222
2016,2805901,Riachuelo,masculino,7,9.0,0.7777777777777778
2016,2806008,Ribeirópolis,feminino,3,11.0,0.2727272727272727
2016,2806008,Ribeirópolis,masculino,8,11.0,0.7272727272727273
2016,2806107,Rosário do Catete,feminino,1,9.0,0.1111111111111111
2016,2806107,Rosário do Catete,masculino,8,9.0,0.8888888888888888
2016,2806206,Salgado,feminino,3,11.0,0.2727272727272727
2016,2806206,Salgado,masculino,8,11.0,0.7272727272727273
2016,2806305,Santa Luzia do Itanhy,feminino,0,9.0,0.0
2016,2806305,Santa Luzia do Itanhy,masculino,9,9.0,1.0
2016,2806404,Santana do São Francisco,feminino,0,9.0,0.0
2016,2806404,Santana do São Francisco,masculino,9,9.0,1.0
2016,2806503,Santa Rosa de Lima,feminino,2,9.0,0.2222222222222222
2016,2806503,Santa Rosa de Lima,masculino,7,9.0,0.7777777777777778
2016,2806602,Santo Amaro das Brotas,feminino,0,9.0,0.0
2016,2806602,Santo Amaro das Brotas,masculino,9,9.0,1.0
2016,2806701,São Cristóvão,feminino,0,15.0,0.0
2016,2806701,São Cristóvão,masculino,15,15.0,1.0
2016,2806800,São Domingos,feminino,1,9.0,0.1111111111111111
2016,2806800,São Domingos,masculino,8,9.0,0.8888888888888888
2016,2806909,São Francisco,feminino,0,11.0,0.0
2016,2806909,São Francisco,masculino,11,11.0,1.0
2016,2807006,São Miguel do Aleixo,feminino,4,9.0,0.4444444444444444
2016,2807006,São Miguel do Aleixo,masculino,5,9.0,0.5555555555555556
2016,2807105,Simão Dias,feminino,1,13.0,0.07692307692307693
2016,2807105,Simão Dias,masculino,12,13.0,0.9230769230769231
2016,2807204,Siriri,feminino,1,9.0,0.1111111111111111
2016,2807204,Siriri,masculino,8,9.0,0.8888888888888888
2016,2807303,Telha,feminino,1,9.0,0.1111111111111111
2016,2807303,Telha,masculino,8,9.0,0.8888888888888888
2016,2807402,Tobias Barreto,feminino,3,15.0,0.2
2016,2807402,Tobias Barreto,masculino,12,15.0,0.8
2016,2807501,Tomar do Geru,feminino,3,9.0,0.3333333333333333
2016,2807501,Tomar do Geru,masculino,6,9.0,0.6666666666666666
2016,2807600,Umbaúba,feminino,2,11.0,0.18181818181818182
2016,2807600,Umbaúba,masculino,9,11.0,0.8181818181818182
2020,2800100,Amparo de São Francisco,feminino,2,9.0,0.2222222222222222
2020,2800100,Amparo de São Francisco,masculino,7,9.0,0.7777777777777778
2020,2800209,Aquidabã,feminino,2,11.0,0.18181818181818182
2020,2800209,Aquidabã,masculino,9,11.0,0.8181818181818182
2020,2800308,Aracaju,feminino,4,24.0,0.16666666666666666
2020,2800308,Aracaju,masculino,20,24.0,0.8333333333333334
2020,2800407,Arauá,feminino,1,9.0,0.1111111111111111
2020,2800407,Arauá,masculino,8,9.0,0.8888888888888888
2020,2800506,Areia Branca,feminino,2,11.0,0.18181818181818182
2020,2800506,Areia Branca,masculino,9,11.0,0.8181818181818182
2020,2800605,Barra dos Coqueiros,feminino,3,13.0,0.23076923076923078
2020,2800605,Barra dos Coqueiros,masculino,10,13.0,0.7692307692307693
2020,2800670,Boquim,feminino,1,11.0,0.09090909090909091
2020,2800670,Boquim,masculino,10,11.0,0.9090909090909091
2020,2800704,Brejo Grande,feminino,1,9.0,0.1111111111111111
2020,2800704,Brejo Grande,masculino,8,9.0,0.8888888888888888
2020,2801009,Campo do Brito,feminino,3,11.0,0.2727272727272727
2020,2801009,Campo do Brito,masculino,8,11.0,0.7272727272727273
2020,2801108,Canhoba,feminino,2,9.0,0.2222222222222222
2020,2801108,Canhoba,masculino,7,9.0,0.7777777777777778
2020,2801207,Canindé de São Francisco,feminino,1,11.0,0.09090909090909091
2020,2801207,Canindé de São Francisco,masculino,10,11.0,0.9090909090909091
2020,2801306,Capela,feminino,4,13.0,0.3076923076923077
2020,2801306,Capela,masculino,9,13.0,0.6923076923076923
2020,2801405,Carira,feminino,1,11.0,0.09090909090909091
2020,2801405,Carira,masculino,10,11.0,0.9090909090909091
2020,2801504,Carmópolis,feminino,3,11.0,0.2727272727272727
2020,2801504,Carmópolis,masculino,8,11.0,0.7272727272727273
2020,2801603,Cedro de São João,feminino,2,9.0,0.2222222222222222
2020,2801603,Cedro de São João,masculino,7,9.0,0.7777777777777778
2020,2801702,Cristinápolis,feminino,2,11.0,0.18181818181818182
2020,2801702,Cristinápolis,masculino,9,11.0,0.8181818181818182
2020,2801900,Cumbe,feminino,0,9.0,0.0
2020,2801900,Cumbe,masculino,9,9.0,1.0
2020,2802007,Divina Pastora,feminino,1,9.0,0.1111111111111111
2020,2802007,Divina Pastora,masculino,8,9.0,0.8888888888888888
2020,2802106,Estância,feminino,1,15.0,0.06666666666666667
2020,2802106,Estância,masculino,14,15.0,0.9333333333333333
2020,2802205,Feira Nova,feminino,1,9.0,0.1111111111111111
2020,2802205,Feira Nova,masculino,8,9.0,0.8888888888888888
2020,2802304,Frei Paulo,feminino,1,9.0,0.1111111111111111
2020,2802304,Frei Paulo,masculino,8,9.0,0.8888888888888888
2020,2802403,Gararu,feminino,1,9.0,0.1111111111111111
2020,2802403,Gararu,masculino,8,9.0,0.8888888888888888
2020,2802502,General Maynard,feminino,2,9.0,0.2222222222222222
2020,2802502,General Maynard,masculino,7,9.0,0.7777777777777778
2020,2802601,Gracho Cardoso,feminino,2,9.0,0.2222222222222222
2020,2802601,Gracho Cardoso,masculino,7,9.0,0.7777777777777778
2020,2802700,Ilha das Flores,feminino,3,9.0,0.3333333333333333
2020,2802700,Ilha das Flores,masculino,6,9.0,0.6666666666666666
2020,2802809,Indiaroba,feminino,1,11.0,0.09090909090909091
2020,2802809,Indiaroba,masculino,10,11.0,0.9090909090909091
2020,2802908,Itabaiana,feminino,2,14.0,0.14285714285714285
2020,2802908,Itabaiana,masculino,12,14.0,0.8571428571428571
2020,2803005,Itabaianinha,feminino,2,13.0,0.15384615384615385
2020,2803005,Itabaianinha,masculino,11,13.0,0.8461538461538461
2020,2803104,Itabi,feminino,3,9.0,0.3333333333333333
2020,2803104,Itabi,masculino,6,9.0,0.6666666666666666
2020,2803203,Itaporanga d'Ajuda,feminino,3,13.0,0.23076923076923078
2020,2803203,Itaporanga d'Ajuda,masculino,10,13.0,0.7692307692307693
2020,2803302,Japaratuba,feminino,1,11.0,0.09090909090909091
2020,2803302,Japaratuba,masculino,10,11.0,0.9090909090909091
2020,2803401,Japoatã,feminino,1,9.0,0.1111111111111111
2020,2803401,Japoatã,masculino,8,9.0,0.8888888888888888
2020,2803500,Lagarto,feminino,1,17.0,0.058823529411764705
2020,2803500,Lagarto,masculino,16,17.0,0.9411764705882353
2020,2803609,Laranjeiras,feminino,2,11.0,0.18181818181818182
2020,2803609,Laranjeiras,masculino,9,11.0,0.8181818181818182
2020,2803708,Macambira,feminino,2,9.0,0.2222222222222222
2020,2803708,Macambira,masculino,7,9.0,0.7777777777777778
2020,2803807,Malhada dos Bois,feminino,2,9.0,0.2222222222222222
2020,2803807,Malhada dos Bois,masculino,7,9.0,0.7777777777777778
2020,2803906,Malhador,feminino,1,9.0,0.1111111111111111
2020,2803906,Malhador,masculino,8,9.0,0.8888888888888888
2020,2804003,Maruim,feminino,1,11.0,0.09090909090909091
2020,2804003,Maruim,masculino,10,11.0,0.9090909090909091
2020,2804102,Moita Bonita,feminino,3,9.0,0.3333333333333333
2020,2804102,Moita Bonita,masculino,6,9.0,0.6666666666666666
2020,2804201,Monte Alegre de Sergipe,feminino,1,11.0,0.09090909090909091
2020,2804201,Monte Alegre de Sergipe,masculino,10,11.0,0.9090909090909091
2020,2804300,Muribeca,feminino,2,9.0,0.2222222222222222
2020,2804300,Muribeca,masculino,7,9.0,0.7777777777777778
2020,2804409,Neópolis,feminino,3,11.0,0.2727272727272727
2020,2804409,Neópolis,masculino,8,11.0,0.7272727272727273
2020,2804458,Nossa Senhora Aparecida,feminino,4,9.0,0.4444444444444444
2020,2804458,Nossa Senhora Aparecida,masculino,5,9.0,0.5555555555555556
2020,2804508,Nossa Senhora da Glória,feminino,3,13.0,0.23076923076923078
2020,2804508,Nossa Senhora da Glória,masculino,10,13.0,0.7692307692307693
2020,2804607,Nossa Senhora das Dores,feminino,0,11.0,0.0
2020,2804607,Nossa Senhora das Dores,masculino,11,11.0,1.0
2020,2804706,Nossa Senhora de Lourdes,feminino,1,9.0,0.1111111111111111
2020,2804706,Nossa Senhora de Lourdes,masculino,8,9.0,0.8888888888888888
2020,2804805,Nossa Senhora do Socorro,feminino,5,21.0,0.23809523809523808
2020,2804805,Nossa Senhora do Socorro,masculino,16,21.0,0.7619047619047619
2020,2804904,Pacatuba,feminino,3,9.0,0.3333333333333333
2020,2804904,Pacatuba,masculino,6,9.0,0.6666666666666666
2020,2805000,Pedra Mole,feminino,0,9.0,0.0
2020,2805000,Pedra Mole,masculino,9,9.0,1.0
2020,2805109,Pedrinhas,feminino,1,9.0,0.1111111111111111
2020,2805109,Pedrinhas,masculino,8,9.0,0.8888888888888888
2020,2805208,Pinhão,feminino,0,9.0,0.0
2020,2805208,Pinhão,masculino,9,9.0,1.0
2020,2805307,Pirambu,feminino,3,9.0,0.3333333333333333
2020,2805307,Pirambu,masculino,6,9.0,0.6666666666666666
2020,2805406,Poço Redondo,feminino,2,11.0,0.18181818181818182
2020,2805406,Poço Redondo,masculino,9,11.0,0.8181818181818182
2020,2805505,Poço Verde,feminino,1,11.0,0.09090909090909091
2020,2805505,Poço Verde,masculino,10,11.0,0.9090909090909091
2020,2805604,Porto da Folha,feminino,2,11.0,0.18181818181818182
2020,2805604,Porto da Folha,masculino,9,11.0,0.8181818181818182
2020,2805703,Propriá,feminino,2,11.0,0.18181818181818182
2020,2805703,Propriá,masculino,9,11.0,0.8181818181818182
2020,2805802,Riachão do Dantas,feminino,2,11.0,0.18181818181818182
2020,2805802,Riachão do Dantas,masculino,9,11.0,0.8181818181818182
2020,2805901,Riachuelo,feminino,0,9.0,0.0
2020,2805901,Riachuelo,masculino,9,9.0,1.0
2020,2806008,Ribeirópolis,feminino,1,11.0,0.09090909090909091
2020,2806008,Ribeirópolis,masculino,10,11.0,0.9090909090909091
2020,2806107,Rosário do Catete,feminino,1,9.0,0.1111111111111111
2020,2806107,Rosário do Catete,masculino,8,9.0,0.8888888888888888
2020,2806206,Salgado,feminino,3,11.0,0.2727272727272727
2020,2806206,Salgado,masculino,8,11.0,0.7272727272727273
2020,2806305,Santa Luzia do Itanhy,feminino,0,9.0,0.0
2020,2806305,Santa Luzia do Itanhy,masculino,9,9.0,1.0
2020,2806404,Santana do São Francisco,feminino,2,9.0,0.2222222222222222
2020,2806404,Santana do São Francisco,masculino,7,9.0,0.7777777777777778
2020,2806503,Santa Rosa de Lima,feminino,2,9.0,0.2222222222222222
2020,2806503,Santa Rosa de Lima,masculino,7,9.0,0.7777777777777778
2020,2806602,Santo Amaro das Brotas,feminino,2,9.0,0.2222222222222222
2020,2806602,Santo Amaro das Brotas,masculino,7,9.0,0.7777777777777778
2020,2806701,São Cristóvão,feminino,0,17.0,0.0
2020,2806701,São Cristóvão,masculino,17,17.0,1.0
2020,2806800,São Domingos,feminino,0,9.0,0.0
2020,2806800,São Domingos,masculino,9,9.0,1.0
2020,2806909,São Francisco,feminino,2,9.0,0.2222222222222222
2020,2806909,São Francisco,masculino,7,9.0,0.7777777777777778
2020,2807006,São Miguel do Aleixo,feminino,3,9.0,0.3333333333333333
2020,2807006,São Miguel do Aleixo,masculino,6,9.0,0.6666666666666666
2020,2807105,Simão Dias,feminino,2,13.0,0.15384615384615385
2020,2807105,Simão Dias,masculino,11,13.0,0.8461538461538461
2020,2807204,Siriri,feminino,1,9.0,0.1111111111111111
2020,2807204,Siriri,masculino,8,9.0,0.8888888888888888
2020,2807303,Telha,feminino,3,9.0,0.3333333333333333
2020,2807303,Telha,masculino,6,9.0,0.6666666666666666
2020,2807402,Tobias Barreto,feminino,2,14.0,0.14285714285714285
2020,2807402,Tobias Barreto,masculino,12,14.0,0.8571428571428571
2020,2807501,Tomar do Geru,feminino,3,9.0,0.3333333333333333
2020,2807501,Tomar do Geru,masculino,6,9.0,0.6666666666666666
2020,2807600,Umbaúba,feminino,1,11.0,0.09090909090909091
2020,2807600,Umbaúba,masculino,10,11.0,0.9090909090909091
